date,temp_mean,temp_max,temp_min,precip
2019-09-11,31.4,35.7,27.3,0.4
2019-09-12,29.9,33.8,26.4,0.6
2019-09-13,29.8,33.6,26.0,0.6
2019-09-14,28.6,32.2,25.9,2.4
2019-09-15,28.0,31.6,25.2,3.5
2019-09-16,29.6,33.3,25.9,0.4
2019-09-17,29.0,32.1,26.0,2.1
2019-09-18,28.3,31.9,24.8,2.9
2019-09-19,26.6,30.3,23.1,1.0
2019-09-20,27.3,30.9,23.8,7.7
2019-09-21,27.9,31.6,25.0,0.7
2019-09-22,26.9,29.9,24.4,13.9
2019-09-23,26.6,31.1,23.4,2.0
2019-09-24,27.2,31.6,23.6,2.9
2019-09-25,27.4,31.1,24.2,5.1
2019-09-26,27.4,30.5,24.4,0.4
2019-09-27,26.3,30.3,22.8,0.5
2019-09-28,25.5,29.3,23.1,4.6
2019-09-29,24.9,27.3,22.8,2.0
2019-09-30,25.3,29.7,22.3,8.5
2019-10-01,25.1,28.7,22.2,2.0
2019-10-02,26.6,30.9,22.9,0.2
2019-10-03,27.6,32.4,23.2,2.9
2019-10-04,25.7,29.7,21.9,2.0
2019-10-05,26.0,31.9,21.4,0.0
2019-10-06,26.5,32.2,21.1,0.0
2019-10-07,26.3,31.5,21.6,0.0
2019-10-08,26.2,31.7,20.9,0.0
2019-10-09,25.8,30.0,20.3,0.0
2019-10-10,26.4,31.0,20.7,0.0
2019-10-11,26.6,32.1,20.5,0.0
2019-10-12,27.7,33.2,23.4,0.0
2019-10-13,27.2,33.4,21.1,0.0
2019-10-14,26.9,33.5,20.7,0.0
2019-10-15,27.5,33.3,22.1,0.0
2019-10-16,27.6,33.3,21.6,0.0
2019-10-17,27.0,32.1,22.1,0.0
2019-10-18,25.9,31.5,21.1,2.7
2019-10-19,25.6,30.8,20.7,2.5
2019-10-20,25.6,32.6,20.1,0.0
2019-10-21,24.7,31.8,18.9,0.0
2019-10-22,24.1,31.5,17.8,0.0
2019-10-23,24.6,31.6,17.7,0.0
2019-10-24,24.5,30.9,18.0,0.0
2019-10-25,24.2,29.9,19.7,0.0
2019-10-26,24.5,30.1,18.9,0.0
2019-10-27,24.4,31.5,18.5,0.0
2019-10-28,24.4,30.4,18.3,0.0
2019-10-29,24.7,29.4,19.5,0.0
2019-10-30,25.0,31.0,19.9,0.0
2019-10-31,24.3,30.9,18.3,0.0
