date,temp_mean,temp_max,temp_min,precip
2017-08-14,26.2,27.3,25.5,28.6
2017-08-15,26.8,28.3,25.3,3.0
2017-08-16,26.8,28.0,25.6,4.8
2017-08-17,27.1,28.4,25.6,3.1
2017-08-18,27.1,28.3,26.1,3.8
2017-08-19,26.3,27.6,25.4,19.2
2017-08-20,25.4,26.6,24.4,79.4
2017-08-21,25.6,27.6,24.1,14.6
2017-08-22,26.1,27.5,25.3,7.3
2017-08-23,26.7,28.3,25.4,4.0
2017-08-24,26.7,27.9,25.7,8.4
2017-08-25,26.1,27.2,25.2,42.3
2017-08-26,26.3,27.4,25.4,26.6
2017-08-27,26.7,28.2,25.7,26.8
2017-08-28,26.2,27.1,25.6,59.6
2017-08-29,26.3,26.6,25.7,81.9
2017-08-30,26.4,28.0,25.0,20.6
2017-08-31,26.7,29.0,24.7,6.7
2017-09-01,25.9,27.7,24.5,8.2
2017-09-02,26.6,28.1,25.1,4.2
2017-09-03,26.6,28.0,25.5,9.1
2017-09-04,27.0,28.9,25.6,1.3
2017-09-05,26.9,28.4,24.6,1.4
2017-09-06,27.0,28.7,25.5,2.7
2017-09-07,27.6,29.5,25.5,0.9
2017-09-08,27.5,29.5,25.6,7.4
2017-09-09,27.6,30.3,26.0,11.3
2017-09-10,27.8,29.5,25.9,3.1
2017-09-11,28.4,31.0,26.7,1.5
2017-09-12,28.5,31.5,26.4,8.8
2017-09-13,27.6,29.6,25.9,6.1
2017-09-14,27.9,29.9,26.1,13.2
2017-09-15,27.0,28.6,25.6,3.9
2017-09-16,27.2,29.3,25.6,7.6
2017-09-17,26.9,29.1,25.7,20.8
2017-09-18,27.0,30.5,25.3,28.8
2017-09-19,26.3,27.5,25.8,74.5
2017-09-20,25.7,26.6,25.2,101.5
2017-09-21,26.4,28.1,24.3,7.5
2017-09-22,26.3,28.1,24.8,2.4
2017-09-23,26.9,29.0,25.1,0.9
2017-09-24,27.1,29.0,25.3,1.3
2017-09-25,27.0,29.0,25.1,1.7
2017-09-26,27.3,29.8,24.9,0.0
2017-09-27,28.0,30.6,26.0,0.4
2017-09-28,28.1,30.2,26.4,1.3
2017-09-29,27.5,29.7,26.0,6.5
2017-09-30,28.3,30.6,26.4,1.9
2017-10-01,28.5,30.8,26.5,0.5
2017-10-02,28.5,31.3,26.5,0.7
2017-10-03,28.6,31.4,25.9,0.5
2017-10-04,29.0,33.2,25.7,0.1
2017-10-05,28.3,31.3,25.0,0.0
2017-10-06,28.5,31.4,26.5,0.1
2017-10-07,27.7,31.2,25.7,13.5
2017-10-08,27.4,29.6,25.7,11.6
2017-10-09,27.4,29.4,25.9,7.5
2017-10-10,26.1,27.6,24.9,42.5
2017-10-11,26.1,27.4,24.8,20.0
2017-10-12,27.1,29.3,25.3,7.5
2017-10-13,27.4,30.0,25.9,5.5
2017-10-14,26.8,29.3,25.1,35.2
2017-10-15,27.1,28.7,25.6,19.9
2017-10-16,27.5,29.4,25.8,0.6
2017-10-17,27.6,30.4,24.8,1.0
2017-10-18,27.6,30.9,24.2,0.0
2017-10-19,27.3,30.8,23.4,0.0
2017-10-20,27.1,30.1,23.7,0.0
2017-10-21,27.6,29.4,25.8,0.6
2017-10-22,27.7,29.6,25.9,0.3
2017-10-23,27.6,30.9,24.5,0.3
2017-10-24,26.4,32.1,21.0,0.0
2017-10-25,26.5,33.1,21.6,0.0
2017-10-26,27.4,33.2,22.9,0.0
2017-10-27,26.8,30.9,22.8,0.0
2017-10-28,26.5,30.6,22.1,0.0
2017-10-29,26.2,32.1,21.7,0.0
2017-10-30,26.8,33.2,21.6,0.0
2017-10-31,26.8,33.1,20.9,0.0
2017-11-01,26.8,33.1,21.6,0.0
2017-11-02,26.3,32.9,21.7,0.0
2017-11-03,26.2,32.1,21.7,0.0
2017-11-04,25.9,32.3,20.6,0.0
2017-11-05,26.5,32.8,22.2,0.0
2017-11-06,27.2,33.6,22.1,0.0
2017-11-07,26.7,32.6,21.8,0.0
2017-11-08,26.1,32.2,21.2,0.0
2017-11-09,26.2,32.4,21.2,0.0
2017-11-10,26.0,31.8,21.6,0.0
2017-11-11,26.0,31.9,20.9,0.0
2017-11-12,25.4,31.4,21.1,0.0
2017-11-13,24.8,31.1,19.7,0.0
2017-11-14,24.4,29.1,19.6,0.0
2017-11-15,25.5,30.8,20.6,0.0
2017-11-16,25.4,30.9,20.8,0.0
2017-11-17,25.7,30.9,21.8,0.0
2017-11-18,25.8,31.3,20.6,0.0
2017-11-19,26.5,32.1,22.3,0.0
2017-11-20,26.7,31.2,22.7,0.0
2017-11-21,27.3,31.4,23.6,0.0
2017-11-22,26.7,31.3,22.3,0.0
2017-11-23,25.2,30.4,20.1,0.0
2017-11-24,24.8,29.6,19.8,0.0
2017-11-25,25.4,30.8,20.1,0.0
2017-11-26,26.3,32.9,20.8,0.0
2017-11-27,25.5,32.0,20.5,0.0
2017-11-28,24.7,31.0,19.4,0.0
2017-11-29,24.3,30.3,19.1,0.0
2017-11-30,25.1,31.1,19.6,0.0
2017-12-01,26.2,32.8,20.8,0.0
2017-12-02,27.0,33.0,22.9,0.0
2017-12-03,27.3,32.6,23.5,0.0
2017-12-04,25.7,29.8,22.0,7.8
2017-12-05,24.4,26.2,22.7,20.7
2017-12-06,23.3,26.1,19.6,0.0
2017-12-07,22.6,26.1,19.3,0.0
2017-12-08,24.2,27.2,20.9,1.0
2017-12-09,24.8,27.8,22.6,0.0
2017-12-10,24.7,28.3,21.9,0.0
2017-12-11,24.0,27.0,21.6,0.0
2017-12-12,22.5,26.3,19.0,0.0
2017-12-13,22.0,26.0,18.2,0.0
2017-12-14,21.9,26.3,18.2,0.0
2017-12-15,23.0,27.0,18.3,0.0
2017-12-16,24.5,29.5,20.0,0.0
2017-12-17,25.6,32.8,20.9,0.0
2017-12-18,25.1,31.2,21.5,0.0
2017-12-19,24.0,30.6,18.6,0.0
2017-12-20,23.8,31.7,17.5,0.0
2017-12-21,23.4,30.8,17.2,0.0
2017-12-22,23.2,30.8,17.5,0.0
2017-12-23,23.6,30.8,17.2,0.0
2017-12-24,22.9,29.2,18.0,0.0
2017-12-25,23.4,29.5,17.4,0.0
2017-12-26,23.7,31.6,17.8,0.0
2017-12-27,23.3,30.3,17.8,0.0
2017-12-28,22.6,29.4,17.2,0.0
2017-12-29,22.9,30.4,16.4,0.0
2017-12-30,22.7,29.0,16.7,0.0
2017-12-31,22.5,28.5,17.5,0.0
2018-01-01,22.1,27.9,17.2,0.0
2018-01-02,21.8,27.4,16.4,0.0
2018-01-03,22.4,28.0,16.9,0.0
2018-01-04,22.7,27.8,17.6,0.0
2018-01-05,22.4,27.8,18.0,0.0
2018-01-06,21.8,26.9,17.3,0.0
2018-01-07,21.2,27.1,16.8,0.0
2018-01-08,21.8,26.9,15.7,0.0
2018-01-09,22.9,30.1,17.1,0.0
2018-01-10,24.6,31.3,18.6,0.0
2018-01-11,25.6,31.4,21.1,0.0
2018-01-12,25.9,31.8,22.2,0.0
2018-01-13,26.4,31.8,22.3,0.0
2018-01-14,26.1,30.3,22.8,0.0
2018-01-15,26.6,32.1,22.6,0.0
2018-01-16,26.6,32.8,23.0,0.0
2018-01-17,25.5,30.3,21.5,0.0
2018-01-18,25.3,31.4,20.5,0.0
2018-01-19,24.9,31.2,20.7,0.0
2018-01-20,23.7,30.7,18.8,0.0
2018-01-21,24.1,29.9,19.2,0.0
2018-01-22,23.3,27.7,19.3,0.0
2018-01-23,22.3,27.1,18.1,0.0
2018-01-24,21.9,27.6,16.7,0.0
2018-01-25,22.5,28.7,16.1,0.0
2018-01-26,22.4,29.3,16.5,0.0
2018-01-27,22.3,28.6,16.7,0.0
2018-01-28,22.6,28.4,16.8,0.0
2018-01-29,23.3,29.1,17.4,0.0
2018-01-30,24.7,32.7,18.1,0.0
2018-01-31,24.4,32.9,18.0,0.0
2018-02-01,23.8,31.3,17.0,0.0
2018-02-02,23.7,29.3,17.8,0.0
2018-02-03,24.4,31.4,18.1,0.0
2018-02-04,24.2,29.7,20.0,0.0
2018-02-05,23.9,30.0,18.7,0.0
2018-02-06,25.2,29.9,19.6,0.0
2018-02-07,24.2,29.1,20.8,0.0
2018-02-08,23.3,28.5,18.9,0.0
2018-02-09,23.4,28.9,19.0,0.0
2018-02-10,23.3,29.0,19.9,0.0
2018-02-11,22.7,27.0,18.6,0.1
2018-02-12,22.2,27.0,17.7,0.0
2018-02-13,23.5,27.9,18.9,0.0
2018-02-14,26.5,33.2,19.7,0.0
2018-02-15,27.4,34.0,21.5,0.0
2018-02-16,26.6,32.2,21.7,0.0
2018-02-17,25.7,31.1,21.3,0.0
2018-02-18,25.2,31.0,19.4,0.0
2018-02-19,25.4,31.5,19.2,0.0
2018-02-20,25.7,32.1,21.6,0.0
2018-02-21,25.8,30.2,20.6,0.0
2018-02-22,26.4,32.5,20.8,0.0
2018-02-23,25.5,30.1,21.1,0.0
2018-02-24,26.4,31.5,21.2,0.0
2018-02-25,27.7,35.2,22.1,0.0
2018-02-26,26.6,32.6,21.4,0.0
2018-02-27,27.4,34.3,22.3,0.0
2018-02-28,27.2,33.9,21.6,0.0
2018-03-01,26.5,32.2,21.5,0.0
2018-03-02,27.1,32.1,23.0,0.0
2018-03-03,27.1,31.3,22.5,0.0
2018-03-04,26.0,30.5,21.3,0.0
2018-03-05,26.7,31.4,21.5,0.0
2018-03-06,27.8,32.1,23.5,0.0
2018-03-07,26.4,30.7,21.4,0.0
2018-03-08,25.2,29.7,21.0,0.0
2018-03-09,26.2,31.1,22.2,0.0
2018-03-10,27.2,30.9,23.3,0.0
2018-03-11,27.8,33.3,22.6,0.0
2018-03-12,28.0,35.0,21.9,0.0
2018-03-13,27.1,32.3,22.1,0.0
2018-03-14,28.5,34.1,24.5,0.0
2018-03-15,26.4,28.5,23.5,0.0
2018-03-16,26.4,29.8,22.8,0.0
2018-03-17,27.0,31.6,22.9,0.0
2018-03-18,27.1,30.8,23.7,0.3
2018-03-19,26.3,30.9,22.7,0.0
2018-03-20,26.1,30.3,21.8,0.0
2018-03-21,25.9,30.5,21.9,0.0
2018-03-22,24.6,29.1,20.6,0.0
2018-03-23,25.1,28.9,21.4,0.0
2018-03-24,26.0,30.9,21.8,0.0
2018-03-25,29.0,35.2,22.7,0.0
2018-03-26,28.9,35.8,23.4,0.0
2018-03-27,27.4,31.8,24.3,0.0
2018-03-28,27.0,30.4,23.7,0.0
2018-03-29,26.7,31.0,22.9,0.0
2018-03-30,26.7,30.8,23.2,0.0
2018-03-31,26.7,30.0,22.8,0.0
2018-04-01,26.7,31.4,22.5,0.0
2018-04-02,27.1,30.7,23.1,0.0
2018-04-03,26.8,30.6,22.9,0.0
2018-04-04,27.4,31.1,23.2,0.0
2018-04-05,28.0,31.5,24.4,0.0
2018-04-06,27.2,31.7,23.1,0.0
2018-04-07,27.9,31.7,24.0,0.0
2018-04-08,27.2,33.1,22.1,0.0
2018-04-09,27.4,32.5,22.7,0.0
2018-04-10,27.2,31.5,23.8,0.0
2018-04-11,27.6,31.1,24.8,0.0
2018-04-12,27.5,31.6,24.1,0.0
2018-04-13,27.6,31.3,24.4,0.0
2018-04-14,28.0,31.7,24.8,0.0
2018-04-15,28.2,31.2,25.2,0.0
2018-04-16,28.8,31.8,26.0,0.0
2018-04-17,30.2,34.6,26.9,0.1
2018-04-18,29.6,33.0,24.9,0.0
2018-04-19,29.9,34.0,26.5,0.0
2018-04-20,29.2,32.6,25.6,0.0
2018-04-21,28.6,32.6,25.1,0.0
2018-04-22,28.5,33.7,23.8,0.0
2018-04-23,28.2,32.2,24.2,0.0
2018-04-24,28.3,33.4,23.4,0.0
2018-04-25,28.0,33.1,23.7,0.0
2018-04-26,27.6,31.2,24.8,0.0
2018-04-27,27.7,31.4,24.5,0.0
2018-04-28,28.4,32.0,25.2,0.0
2018-04-29,28.5,32.0,25.2,0.0
2018-04-30,28.3,31.6,26.1,0.0
2018-05-01,28.3,31.7,25.0,0.0
2018-05-02,28.4,31.4,25.8,0.0
2018-05-03,28.7,32.1,25.9,0.0
2018-05-04,29.0,32.6,26.5,0.1
2018-05-05,28.9,32.1,26.2,0.0
2018-05-06,29.2,32.5,26.4,0.0
2018-05-07,29.3,32.4,26.5,0.0
2018-05-08,28.9,32.4,26.2,0.0
2018-05-09,29.3,32.6,26.4,0.0
2018-05-10,29.6,32.8,26.8,0.0
2018-05-11,29.8,33.2,27.1,0.0
2018-05-12,29.3,32.4,25.8,0.0
2018-05-13,29.5,32.7,26.6,0.0
2018-05-14,29.7,32.7,26.8,0.0
2018-05-15,29.5,32.2,27.1,0.0
2018-05-16,29.7,32.9,27.5,0.0
2018-05-17,30.0,33.3,27.8,0.0
2018-05-18,29.8,32.4,26.7,0.0
2018-05-19,29.6,32.5,27.0,0.0
2018-05-20,29.6,32.6,26.9,0.0
2018-05-21,29.7,32.5,26.7,0.0
2018-05-22,29.3,32.3,26.6,0.0
2018-05-23,29.6,31.9,27.3,0.0
2018-05-24,30.1,32.5,28.1,0.0
2018-05-25,29.9,32.7,28.5,0.0
2018-05-26,30.4,33.0,28.6,0.0
2018-05-27,30.5,33.3,28.7,0.4
2018-05-28,30.3,32.7,28.8,0.0
2018-05-29,30.1,32.4,28.2,1.2
2018-05-30,30.4,33.1,28.6,0.2
2018-05-31,30.3,33.1,28.4,0.5
2018-06-01,29.9,33.4,27.2,3.5
2018-06-02,30.1,33.1,27.3,6.7
2018-06-03,29.7,32.6,27.4,0.5
2018-06-04,29.4,31.7,27.4,4.3
2018-06-05,29.8,32.8,26.8,0.3
2018-06-06,29.6,31.4,27.3,8.7
2018-06-07,28.8,30.3,27.4,17.5
2018-06-08,28.5,30.0,26.9,11.2
2018-06-09,27.8,29.2,26.6,28.6
2018-06-10,28.7,30.3,27.2,9.1
2018-06-11,28.9,30.5,27.4,4.6
2018-06-12,29.1,31.0,27.7,2.9
2018-06-13,29.0,30.7,27.1,4.0
2018-06-14,28.4,30.9,26.3,9.4
2018-06-15,27.1,28.8,25.6,9.7
2018-06-16,26.6,28.0,25.3,9.3
2018-06-17,26.4,27.9,25.5,25.3
2018-06-18,26.7,28.1,25.3,23.1
2018-06-19,28.0,29.5,25.5,1.6
2018-06-20,29.1,30.9,27.2,1.1
2018-06-21,28.7,30.4,27.3,2.1
2018-06-22,28.3,29.8,26.3,7.8
2018-06-23,26.6,27.7,25.9,44.2
2018-06-24,26.6,28.1,25.5,52.4
2018-06-25,26.7,27.9,26.1,33.7
2018-06-26,27.3,29.2,26.0,11.7
2018-06-27,27.5,29.3,25.4,9.0
2018-06-28,26.3,27.6,25.3,10.8
2018-06-29,26.3,27.5,25.2,9.9
2018-06-30,26.6,28.4,25.3,5.7
2018-07-01,26.8,28.3,25.4,9.4
2018-07-02,26.4,27.5,25.7,26.8
2018-07-03,26.3,27.4,25.7,32.2
2018-07-04,26.0,27.1,25.0,43.6
2018-07-05,26.5,27.4,25.5,14.7
2018-07-06,26.2,27.3,25.3,11.8
2018-07-07,25.4,26.3,24.9,42.6
2018-07-08,25.9,27.1,25.3,55.0
2018-07-09,25.9,26.8,25.4,38.5
2018-07-10,26.4,27.6,25.7,25.4
2018-07-11,26.3,27.6,25.4,19.6
2018-07-12,26.1,26.8,25.6,30.4
2018-07-13,26.1,27.4,25.4,28.1
2018-07-14,26.3,27.3,25.5,17.3
2018-07-15,26.1,26.7,25.6,46.0
2018-07-16,26.1,27.0,25.4,37.8
2018-07-17,25.9,26.9,25.5,21.2
2018-07-18,26.4,28.1,25.2,10.1
2018-07-19,26.5,27.7,25.4,9.8
2018-07-20,26.0,26.5,25.6,20.9
2018-07-21,26.4,28.0,25.6,11.8
2018-07-22,26.6,27.7,25.7,8.3
2018-07-23,26.9,28.3,25.5,5.7
2018-07-24,26.6,27.8,25.6,6.9
2018-07-25,27.0,28.1,25.8,3.2
2018-07-26,26.7,27.7,25.9,3.9
2018-07-27,26.9,28.5,25.8,6.0
2018-07-28,27.1,28.2,26.3,2.1
2018-07-29,27.2,28.8,26.2,3.7
2018-07-30,27.2,28.8,26.2,6.6
2018-07-31,26.8,28.6,25.4,6.5
2018-08-01,26.9,28.6,25.5,5.8
2018-08-02,26.9,28.4,25.5,4.2
2018-08-03,26.4,27.7,24.9,9.7
2018-08-04,25.8,26.5,25.1,13.6
2018-08-05,26.7,28.1,25.4,4.6
2018-08-06,26.6,27.9,25.5,6.2
2018-08-07,26.8,28.0,25.7,6.6
2018-08-08,26.6,27.6,25.7,4.9
2018-08-09,25.9,26.8,25.2,9.4
2018-08-10,26.3,27.9,25.3,6.9
2018-08-11,26.3,27.5,25.2,8.7
2018-08-12,26.1,27.8,25.0,9.2
2018-08-13,26.6,27.9,25.3,7.5
2018-08-14,26.5,28.2,25.4,5.8
2018-08-15,26.4,28.1,25.3,7.7
2018-08-16,26.0,27.0,25.6,16.8
2018-08-17,25.8,26.6,24.8,16.1
2018-08-18,25.7,26.8,25.0,11.1
2018-08-19,26.1,27.1,25.1,7.8
2018-08-20,25.5,26.6,24.8,19.7
2018-08-21,25.0,25.3,24.7,28.6
2018-08-22,25.3,25.7,24.8,17.3
2018-08-23,26.1,27.4,24.8,5.3
2018-08-24,26.0,27.3,24.8,6.3
2018-08-25,25.8,27.4,24.6,11.5
2018-08-26,25.7,26.9,24.3,11.9
2018-08-27,25.2,26.4,24.4,5.6
2018-08-28,25.2,26.1,24.4,5.0
2018-08-29,25.8,27.5,24.7,5.5
2018-08-30,25.8,26.9,25.0,3.4
2018-08-31,26.0,27.5,24.4,5.5
2018-09-01,25.6,26.6,24.8,6.4
2018-09-02,26.1,27.7,24.5,7.7
2018-09-03,26.2,28.0,24.9,3.8
2018-09-04,25.9,27.3,24.9,4.9
2018-09-05,26.1,27.8,25.0,2.6
2018-09-06,26.1,27.5,24.6,1.7
2018-09-07,25.9,27.1,24.4,2.4
2018-09-08,25.6,27.4,23.9,2.9
2018-09-09,25.8,27.8,23.9,2.9
2018-09-10,25.9,28.3,23.5,1.2
2018-09-11,25.9,28.1,24.0,1.1
2018-09-12,25.8,28.0,23.8,1.4
2018-09-13,25.8,27.2,24.2,2.2
2018-09-14,26.0,27.5,24.7,3.4
2018-09-15,26.2,27.6,24.9,3.4
2018-09-16,26.5,28.6,24.8,1.8
2018-09-17,26.3,28.4,24.0,0.9
2018-09-18,26.3,28.1,24.1,4.1
2018-09-19,26.3,27.9,23.7,5.1
2018-09-20,26.9,29.0,24.9,10.2
2018-09-21,27.5,29.6,25.1,1.0
2018-09-22,27.5,29.1,26.0,1.5
2018-09-23,26.7,28.4,25.3,2.0
2018-09-24,26.7,29.0,24.8,2.3
2018-09-25,26.7,29.3,24.1,0.0
2018-09-26,27.4,30.3,25.0,0.1
2018-09-27,28.4,31.3,26.3,0.0
2018-09-28,28.3,31.1,26.1,6.3
2018-09-29,28.7,31.5,26.2,0.0
2018-09-30,29.1,32.6,26.6,0.0
2018-10-01,29.2,33.1,26.2,0.1
2018-10-02,29.2,33.2,26.2,1.5
2018-10-03,29.2,31.8,26.9,0.2
2018-10-04,29.1,32.3,26.3,0.0
2018-10-05,29.7,33.3,26.7,0.8
2018-10-06,29.4,33.7,26.0,0.0
2018-10-07,29.7,34.3,26.1,0.0
2018-10-08,29.2,32.5,26.9,1.5
2018-10-09,28.6,31.4,26.7,0.7
2018-10-10,28.5,31.3,26.1,0.0
2018-10-11,28.5,31.0,25.7,0.0
2018-10-12,28.6,31.9,25.8,0.0
2018-10-13,29.2,33.9,24.8,0.0
2018-10-14,28.4,32.7,24.0,0.0
2018-10-15,28.6,33.6,24.3,0.0
2018-10-16,28.6,33.2,23.8,0.0
2018-10-17,27.5,30.4,25.0,7.1
2018-10-18,27.7,30.2,25.6,0.0
2018-10-19,28.6,32.5,25.5,0.0
2018-10-20,29.0,33.0,25.6,0.0
2018-10-21,28.6,31.5,25.6,0.0
2018-10-22,28.9,32.8,24.3,0.0
2018-10-23,28.3,34.2,22.5,0.0
2018-10-24,28.2,33.2,22.1,0.0
2018-10-25,28.4,33.0,23.9,0.0
2018-10-26,29.2,34.2,25.0,0.0
2018-10-27,28.2,33.8,23.4,0.0
2018-10-28,29.0,35.5,23.5,0.0
2018-10-29,28.3,34.8,23.1,0.0
2018-10-30,27.4,34.1,22.9,0.0
2018-10-31,27.5,32.6,22.3,0.0
2018-11-01,27.8,33.1,22.7,0.0
2018-11-02,28.5,34.7,23.6,0.0
2018-11-03,28.7,33.5,24.5,0.0
2018-11-04,29.0,33.1,25.8,0.1
2018-11-05,28.8,33.6,26.1,0.4
2018-11-06,29.8,33.7,26.6,0.0
2018-11-07,28.4,33.6,22.1,0.0
2018-11-08,27.3,32.5,20.9,0.0
2018-11-09,28.0,33.0,24.1,0.0
2018-11-10,27.7,33.8,22.4,0.0
2018-11-11,27.3,33.1,22.5,0.0
2018-11-12,26.4,32.2,20.7,0.0
2018-11-13,26.1,31.4,21.7,0.0
2018-11-14,25.4,29.9,20.9,0.0
2018-11-15,26.7,32.6,21.6,0.0
2018-11-16,27.1,34.2,21.6,0.0
2018-11-17,26.4,32.7,20.1,0.0
2018-11-18,26.7,31.9,22.1,0.0
2018-11-19,27.0,31.7,22.8,0.0
2018-11-20,27.3,31.7,24.1,0.0
2018-11-21,28.0,32.8,23.6,0.0
2018-11-22,28.3,33.8,23.8,0.0
2018-11-23,27.9,34.5,23.4,0.0
2018-11-24,27.4,33.9,22.4,0.0
2018-11-25,26.3,31.9,21.8,0.0
2018-11-26,26.7,33.2,21.3,0.0
2018-11-27,26.6,33.6,21.3,0.0
2018-11-28,26.0,33.1,20.0,0.0
2018-11-29,25.8,32.6,19.2,0.0
2018-11-30,25.6,32.8,19.4,0.0
2018-12-01,25.1,32.5,19.1,0.0
2018-12-02,25.0,31.6,19.9,0.0
2018-12-03,25.0,30.6,19.8,0.0
2018-12-04,26.1,32.4,21.1,0.0
2018-12-05,25.5,31.4,21.1,0.0
2018-12-06,25.4,30.8,20.2,0.0
2018-12-07,25.4,30.2,21.3,0.0
2018-12-08,24.8,30.4,20.1,0.0
2018-12-09,23.6,30.0,18.5,0.0
2018-12-10,23.0,29.0,17.8,0.0
2018-12-11,23.9,29.6,18.2,0.0
2018-12-12,23.8,28.3,20.2,0.0
2018-12-13,24.6,29.7,20.5,0.0
2018-12-14,25.8,31.6,21.3,0.0
2018-12-15,26.0,31.9,22.5,0.0
2018-12-16,25.0,31.4,19.8,0.0
2018-12-17,23.0,28.5,19.3,0.0
2018-12-18,23.2,29.6,17.6,0.0
2018-12-19,22.1,28.6,16.3,0.0
2018-12-20,22.3,29.4,16.1,0.0
2018-12-21,23.4,30.3,17.3,0.0
2018-12-22,23.1,29.9,17.0,0.0
2018-12-23,24.0,30.0,18.4,0.0
2018-12-24,24.2,29.5,19.2,0.0
2018-12-25,24.0,29.4,19.8,0.0
2018-12-26,22.6,27.9,18.5,0.0
2018-12-27,21.8,29.0,17.1,0.0
2018-12-28,21.5,29.3,16.5,0.0
2018-12-29,21.9,29.7,15.8,0.0
2018-12-30,22.0,30.6,15.4,0.0
2018-12-31,22.2,30.5,15.4,0.0
2019-01-01,21.9,29.8,14.9,0.0
2019-01-02,22.3,30.1,16.2,0.0
2019-01-03,21.6,29.4,15.0,0.0
2019-01-04,22.2,30.0,15.4,0.0
2019-01-05,21.8,28.4,16.0,0.0
2019-01-06,22.8,29.9,16.9,0.0
2019-01-07,22.7,30.5,17.3,0.0
2019-01-08,21.9,29.9,15.6,0.0
2019-01-09,21.0,28.0,14.4,0.0
2019-01-10,21.8,28.8,14.7,0.0
2019-01-11,21.7,28.6,15.4,0.0
2019-01-12,20.9,27.2,16.0,0.0
2019-01-13,22.0,29.4,16.0,0.0
2019-01-14,23.3,29.7,16.6,0.0
2019-01-15,23.9,31.5,18.9,0.0
2019-01-16,23.2,30.4,17.5,0.0
2019-01-17,22.9,29.5,17.3,0.0
2019-01-18,22.7,29.2,16.5,0.0
2019-01-19,23.6,31.0,16.8,0.0
2019-01-20,23.9,31.0,17.6,0.0
2019-01-21,23.0,27.8,18.3,0.0
2019-01-22,22.4,26.4,19.5,0.2
2019-01-23,21.5,25.8,17.2,0.0
2019-01-24,21.6,26.4,17.7,0.0
2019-01-25,21.1,25.6,17.3,0.0
2019-01-26,21.6,27.2,16.8,0.0
2019-01-27,22.8,28.9,19.0,0.0
2019-01-28,22.6,28.4,18.4,0.0
2019-01-29,22.1,29.4,15.8,0.0
2019-01-30,22.0,29.8,16.2,0.0
2019-01-31,21.9,28.2,17.2,0.0
2019-02-01,22.3,28.3,16.9,0.0
2019-02-02,21.9,27.3,17.8,0.0
2019-02-03,22.7,28.8,17.8,0.0
2019-02-04,24.1,30.5,18.9,0.0
2019-02-05,23.6,28.9,19.6,0.0
2019-02-06,22.8,26.9,19.2,0.0
2019-02-07,21.1,25.0,16.0,0.0
2019-02-08,19.3,23.1,15.1,0.0
2019-02-09,20.2,27.5,14.5,0.0
2019-02-10,21.5,28.7,13.0,0.0
2019-02-11,23.3,30.8,15.3,0.0
2019-02-12,26.2,32.3,20.4,0.0
2019-02-13,24.6,29.2,21.0,0.0
2019-02-14,24.1,28.9,20.6,0.0
2019-02-15,22.3,27.7,16.6,0.0
2019-02-16,21.9,27.5,16.9,0.0
2019-02-17,21.8,27.2,17.1,0.0
2019-02-18,22.7,28.7,17.5,0.0
2019-02-19,23.3,28.7,17.2,0.0
2019-02-20,23.9,30.0,18.4,0.0
2019-02-21,24.0,29.3,19.9,0.0
2019-02-22,25.4,29.5,21.3,0.0
2019-02-23,26.0,32.5,21.1,0.0
2019-02-24,25.1,29.9,20.4,0.0
2019-02-25,24.3,29.5,19.2,0.0
2019-02-26,24.2,30.7,18.9,0.0
2019-02-27,22.9,27.3,18.4,0.0
2019-02-28,23.7,29.2,19.2,0.0
2019-03-01,23.5,28.6,17.2,0.0
2019-03-02,24.2,28.5,19.6,0.0
2019-03-03,23.8,27.4,20.3,0.0
2019-03-04,23.6,27.9,20.7,0.0
2019-03-05,23.7,27.2,19.8,0.0
2019-03-06,22.9,27.2,19.5,0.0
2019-03-07,23.3,28.6,19.5,0.0
2019-03-08,24.7,29.4,20.8,0.0
2019-03-09,25.8,30.4,20.8,0.0
2019-03-10,25.2,30.4,20.4,0.0
2019-03-11,24.3,28.2,21.1,0.0
2019-03-12,24.2,28.4,21.0,0.0
2019-03-13,23.8,28.1,20.3,0.0
2019-03-14,24.4,28.8,21.1,0.0
2019-03-15,25.9,33.3,20.5,0.0
2019-03-16,25.0,30.8,19.7,0.0
2019-03-17,24.6,29.9,19.5,0.0
2019-03-18,25.4,31.4,18.9,0.0
2019-03-19,25.4,31.7,19.1,0.0
2019-03-20,24.8,29.3,20.3,0.0
2019-03-21,24.4,29.1,20.3,0.0
2019-03-22,24.7,29.2,20.3,0.0
2019-03-23,27.1,31.8,21.7,0.0
2019-03-24,28.9,35.2,23.4,0.0
2019-03-25,29.1,35.1,22.6,0.0
2019-03-26,28.6,36.2,22.0,0.0
2019-03-27,26.4,32.2,20.7,0.0
2019-03-28,26.5,31.5,21.7,0.0
2019-03-29,27.4,32.2,23.7,0.0
2019-03-30,27.0,30.8,23.8,0.0
2019-03-31,27.3,31.1,24.1,0.0
2019-04-01,26.2,30.5,22.5,0.0
2019-04-02,26.0,30.0,23.1,0.0
2019-04-03,27.0,31.8,22.9,0.0
2019-04-04,27.4,31.3,23.5,0.0
2019-04-05,27.1,30.8,23.9,0.0
2019-04-06,27.0,31.3,23.4,0.0
2019-04-07,27.1,31.6,23.7,0.0
2019-04-08,27.3,31.4,22.9,0.0
2019-04-09,27.1,31.0,23.6,0.0
2019-04-10,27.4,31.3,24.2,0.0
2019-04-11,27.6,31.4,24.0,0.0
2019-04-12,27.9,32.2,23.4,0.0
